outcome,AUROC,AUPRC,quantile_split,quantile_assignment,metab
nec_any,0.7068132055620325,0.8864922045647483,C08_quant_5,1.0,C08
nec_any,0.6943176182903265,0.8685626769279304,C08_quant_5,2.0,C08
nec_any,0.6946090637450199,0.8699465827794379,C08_quant_5,3.0,C08
nec_any,0.6827297392945617,0.8283202059845143,C08_quant_5,4.0,C08
rop_any,0.6815798421589505,0.6387619626893157,C08_quant_5,0.0,C08
rop_any,0.7127864639109016,0.6800742100352473,C08_quant_5,1.0,C08
rop_any,0.691741285682353,0.6426204688072232,C08_quant_5,2.0,C08
rop_any,0.6964187976528391,0.6546179676554166,C08_quant_5,3.0,C08
rop_any,0.6681345797718297,0.5525090827401725,C08_quant_5,4.0,C08
bpd_any,0.6858987169750989,0.6292910530419196,MET_quant_5,0.0,MET
bpd_any,0.7199401839698207,0.7307350428302577,MET_quant_5,1.0,MET
bpd_any,0.6923730054164836,0.7404145008911687,MET_quant_5,2.0,MET
bpd_any,0.714803423694061,0.7751004461015603,MET_quant_5,3.0,MET
bpd_any,0.709660192084069,0.6550179908779645,MET_quant_5,4.0,MET
ivh_any,0.6968941382327208,0.634736413080984,MET_quant_5,0.0,MET
ivh_any,0.7199846753970466,0.7541775723407385,MET_quant_5,1.0,MET
ivh_any,0.6638194624305734,0.697285255237416,MET_quant_5,2.0,MET
ivh_any,0.7145481932202885,0.7339885109613795,MET_quant_5,3.0,MET
ivh_any,0.7259532845396223,0.642675568432262,MET_quant_5,4.0,MET
nec_any,0.7146932720366475,0.8598939900701137,MET_quant_5,0.0,MET
nec_any,0.6662085814628189,0.865599151120527,MET_quant_5,1.0,MET
nec_any,0.6720882066276803,0.8832877716931753,MET_quant_5,2.0,MET
nec_any,0.6716955599444079,0.8810365911772395,MET_quant_5,3.0,MET
nec_any,0.7154441530666802,0.836283570207236,MET_quant_5,4.0,MET
rop_any,0.6684542914540373,0.5472628466198304,MET_quant_5,0.0,MET
rop_any,0.7034325425969448,0.6728079664976199,MET_quant_5,1.0,MET
rop_any,0.6558832276497891,0.6497850489364982,MET_quant_5,2.0,MET
rop_any,0.6789898948151516,0.66722344333389,MET_quant_5,3.0,MET
rop_any,0.7062525045081146,0.5842476234481098,MET_quant_5,4.0,MET
bpd_any,0.6953040437401127,0.6988259898408357,C14OH_quant_5,0.0,C14OH
bpd_any,0.7345828811943046,0.7235171723641696,C14OH_quant_5,1.0,C14OH
bpd_any,0.7187788296797433,0.7303637677054456,C14OH_quant_5,2.0,C14OH
bpd_any,0.7099788746791451,0.7150150892140188,C14OH_quant_5,3.0,C14OH
ivh_any,0.6970589905989946,0.7058047702099198,C14OH_quant_5,0.0,C14OH
ivh_any,0.736059539465202,0.7079158373154804,C14OH_quant_5,1.0,C14OH
ivh_any,0.7072218850016554,0.7041607819786073,C14OH_quant_5,2.0,C14OH
ivh_any,0.7101812688821753,0.6923161398893041,C14OH_quant_5,3.0,C14OH
nec_any,0.6466499303826844,0.8480147171541743,C14OH_quant_5,0.0,C14OH
nec_any,0.729255061513126,0.879127237408639,C14OH_quant_5,1.0,C14OH
nec_any,0.696078431372549,0.8798336460345577,C14OH_quant_5,2.0,C14OH
nec_any,0.7005744245593595,0.8644266612160254,C14OH_quant_5,3.0,C14OH
rop_any,0.6785284131615288,0.6305895327895465,C14OH_quant_5,0.0,C14OH
rop_any,0.7126180187681543,0.6307062233962402,C14OH_quant_5,1.0,C14OH
rop_any,0.6883611818124686,0.6441886331659248,C14OH_quant_5,2.0,C14OH
rop_any,0.6852427720892673,0.63150699743415,C14OH_quant_5,3.0,C14OH
bpd_any,0.7366955920749501,0.753391839099562,C141_quant_5,0.0,C141
bpd_any,0.7154618473895582,0.7040119403318638,C141_quant_5,1.0,C141
bpd_any,0.7106947497571698,0.7055114057948535,C141_quant_5,2.0,C141
bpd_any,0.6941442789792712,0.7367591728588552,C141_quant_5,3.0,C141
bpd_any,0.7223312827245111,0.7077218946918066,C141_quant_5,4.0,C141
ivh_any,0.7092509709197689,0.6881351538060416,C141_quant_5,0.0,C141
ivh_any,0.712550624438683,0.6904728208754353,C141_quant_5,1.0,C141
ivh_any,0.6922020794454812,0.6784912809587943,C141_quant_5,2.0,C141
ivh_any,0.7199341074318597,0.7296933109806332,C141_quant_5,3.0,C141
ivh_any,0.7299350766161345,0.7198900646122672,C141_quant_5,4.0,C141
nec_any,0.6645992366412213,0.8605658200259465,C141_quant_5,0.0,C141
nec_any,0.6843492390615091,0.8693626432103919,C141_quant_5,1.0,C141
nec_any,0.7009057071960298,0.8693681897731514,C141_quant_5,2.0,C141
nec_any,0.7025881302989737,0.8801415914037651,C141_quant_5,3.0,C141
nec_any,0.7103867963671568,0.8648724499446991,C141_quant_5,4.0,C141
rop_any,0.6940931842986716,0.6392184514631174,C141_quant_5,0.0,C141
rop_any,0.6815948397476304,0.6003490137201022,C141_quant_5,1.0,C141
rop_any,0.6906527070364081,0.6189654195005254,C141_quant_5,2.0,C141
rop_any,0.6897648248342505,0.6749717460522962,C141_quant_5,3.0,C141
rop_any,0.6975761541975872,0.642457578662663,C141_quant_5,4.0,C141
bpd_any,0.7172441593193593,0.7221527384493729,XLE_quant_5,0.0,XLE
bpd_any,0.7486209010113393,0.774099912949862,XLE_quant_5,1.0,XLE
bpd_any,0.6973719337319989,0.7110268322434748,XLE_quant_5,2.0,XLE
bpd_any,0.7072592547277301,0.6785320799706703,XLE_quant_5,3.0,XLE
bpd_any,0.6944927125075357,0.6916179706562461,XLE_quant_5,4.0,XLE
ivh_any,0.7336013921963729,0.7493518512233073,XLE_quant_5,0.0,XLE
ivh_any,0.7221027999238117,0.7266873716248197,XLE_quant_5,1.0,XLE
ivh_any,0.6672830446407811,0.6469363965431509,XLE_quant_5,2.0,XLE
ivh_any,0.7179365245783782,0.673443642381627,XLE_quant_5,3.0,XLE
ivh_any,0.7134840623245793,0.6967885776004452,XLE_quant_5,4.0,XLE
nec_any,0.71868404390038,0.8756793686372618,XLE_quant_5,0.0,XLE
nec_any,0.7029291463253728,0.8932579721672869,XLE_quant_5,1.0,XLE
nec_any,0.6408242492801317,0.8673255856356561,XLE_quant_5,2.0,XLE
nec_any,0.6895151633901553,0.8373445382953003,XLE_quant_5,3.0,XLE
nec_any,0.6981355547999547,0.8574745382062632,XLE_quant_5,4.0,XLE
rop_any,0.6975227360745716,0.6636014670191008,XLE_quant_5,0.0,XLE
rop_any,0.7107368498771214,0.6897294465202031,XLE_quant_5,1.0,XLE
rop_any,0.669822667568511,0.6082070795664694,XLE_quant_5,2.0,XLE
rop_any,0.6962180181010063,0.6123363225712191,XLE_quant_5,3.0,XLE
rop_any,0.6699677586931962,0.5821452350110972,XLE_quant_5,4.0,XLE
bpd_any,0.7075675474368285,0.6590478035268534,GLY_quant_5,0.0,GLY
bpd_any,0.689181656681315,0.6841235643598272,GLY_quant_5,1.0,GLY
bpd_any,0.7091972700682484,0.7040083945633868,GLY_quant_5,2.0,GLY
bpd_any,0.7392832167832168,0.7622731383689944,GLY_quant_5,3.0,GLY
bpd_any,0.7094822166337345,0.7602795495264519,GLY_quant_5,4.0,GLY
ivh_any,0.697926743902535,0.635421320559811,GLY_quant_5,0.0,GLY
ivh_any,0.7040269708437715,0.6964059912452358,GLY_quant_5,1.0,GLY
ivh_any,0.6940191501362527,0.6768671100244636,GLY_quant_5,2.0,GLY
ivh_any,0.723459546347562,0.723127520565916,GLY_quant_5,3.0,GLY
ivh_any,0.7278229000158407,0.7527036485655598,GLY_quant_5,4.0,GLY
nec_any,0.6848477313630765,0.8265119299279582,GLY_quant_5,0.0,GLY
nec_any,0.6761832705412472,0.8433874179360213,GLY_quant_5,1.0,GLY
nec_any,0.7036354955323648,0.8809178528195222,GLY_quant_5,2.0,GLY
nec_any,0.6980128205128204,0.8844953454257188,GLY_quant_5,3.0,GLY
nec_any,0.6890738861728622,0.8926735841271438,GLY_quant_5,4.0,GLY
rop_any,0.681407130753536,0.569342113383955,GLY_quant_5,0.0,GLY
rop_any,0.6683488260161093,0.6136203434527776,GLY_quant_5,1.0,GLY
rop_any,0.6886876898072654,0.6327856148543325,GLY_quant_5,2.0,GLY
rop_any,0.7125748817656332,0.6590269691939212,GLY_quant_5,3.0,GLY
rop_any,0.6897210923579618,0.6815649622616412,GLY_quant_5,4.0,GLY
